timestamp,label,confidence,scores,mask_area,descr
2025-10-29 18:17:45,Plastic,0.8705158203840255,"{'Paper': 0.0, 'Metal': 0.016708608030742853, 'Plastic': 0.8705158203840255}",23114,live
2025-10-29 18:17:45,Plastic,0.8821156442165374,"{'Paper': 0.0, 'Metal': 0.023889980573285816, 'Plastic': 0.8821156442165374}",22315,live
2025-10-29 18:17:45,Plastic,0.8432194113731384,"{'Paper': 0.0, 'Metal': 0.019765686611061203, 'Plastic': 0.8432194113731384}",22985,live
2025-10-29 18:17:45,Plastic,0.8432194113731384,"{'Paper': 0.0, 'Metal': 0.019765686611061203, 'Plastic': 0.8432194113731384}",22985,live
2025-10-29 18:17:45,Plastic,0.8604722738265991,"{'Paper': 0.0, 'Metal': 0.021245809973604146, 'Plastic': 0.8604722738265991}",22769,live
2025-10-29 18:17:46,Plastic,0.8683818250894546,"{'Paper': 0.0, 'Metal': 0.0213018207218759, 'Plastic': 0.8683818250894546}",23565,live
2025-10-29 18:17:46,Plastic,0.8437645405530929,"{'Paper': 0.0, 'Metal': 0.027430249811854886, 'Plastic': 0.8437645405530929}",23303,live
2025-10-29 18:17:46,Plastic,0.8565786898136138,"{'Paper': 0.0, 'Metal': 0.034841784232105724, 'Plastic': 0.8565786898136138}",22121,live
2025-10-29 18:17:46,Plastic,0.8596840769052505,"{'Paper': 0.0, 'Metal': 0.02321867433909806, 'Plastic': 0.8596840769052505}",22762,live
2025-10-29 18:17:46,Plastic,0.8641271263360977,"{'Paper': 0.0, 'Metal': 0.024940633923490264, 'Plastic': 0.8641271263360977}",22287,live
2025-10-29 18:17:46,Plastic,0.8609244048595428,"{'Paper': 0.0, 'Metal': 0.021828265031646858, 'Plastic': 0.8609244048595428}",21903,live
2025-10-29 18:17:46,Plastic,0.8615417897701263,"{'Paper': 0.0, 'Metal': 0.025501407783820457, 'Plastic': 0.8615417897701263}",23076,live
2025-10-29 18:17:46,Plastic,0.8428323090076446,"{'Paper': 0.0, 'Metal': 0.025111979298221232, 'Plastic': 0.8428323090076446}",22513,live
2025-10-29 18:17:46,Plastic,0.8513513475656509,"{'Paper': 0.0, 'Metal': 0.03334174856971063, 'Plastic': 0.8513513475656509}",23188,live
2025-10-29 18:17:46,Plastic,0.8686875820159912,"{'Paper': 0.0, 'Metal': 0.02859937091720894, 'Plastic': 0.8686875820159912}",23384,live
2025-10-29 18:17:46,Plastic,0.8500764936208725,"{'Paper': 0.0, 'Metal': 0.02994663576363332, 'Plastic': 0.8500764936208725}",23761,live
2025-10-29 18:17:46,Plastic,0.8541874855756759,"{'Paper': 0.0, 'Metal': 0.025685715567364216, 'Plastic': 0.8541874855756759}",22297,live
2025-10-29 18:17:46,Plastic,0.8464752852916717,"{'Paper': 0.0, 'Metal': 0.021743724054898956, 'Plastic': 0.8464752852916717}",23756,live
2025-10-29 18:17:46,Plastic,0.8530090719461441,"{'Paper': 0.0, 'Metal': 0.019212514934513217, 'Plastic': 0.8530090719461441}",21883,live
2025-10-29 18:17:46,Plastic,0.8579637378454208,"{'Paper': 0.0, 'Metal': 0.02619647728093252, 'Plastic': 0.8579637378454208}",22852,live
2025-10-29 18:17:46,Plastic,0.8656953692436218,"{'Paper': 0.0, 'Metal': 0.024857572341376845, 'Plastic': 0.8656953692436218}",22456,live
2025-10-29 18:17:46,Plastic,0.8459756046533584,"{'Paper': 0.0, 'Metal': 0.016565838086736808, 'Plastic': 0.8459756046533584}",24070,live
2025-10-29 18:17:46,Plastic,0.8468800753355026,"{'Paper': 0.0, 'Metal': 0.01842225343196069, 'Plastic': 0.8468800753355026}",22990,live
2025-10-29 18:17:46,Plastic,0.8737216562032699,"{'Paper': 0.0, 'Metal': 0.029657034487022137, 'Plastic': 0.8737216562032699}",23291,live
2025-10-29 18:17:46,Plastic,0.8646092683076858,"{'Paper': 0.0, 'Metal': 0.02202796809618891, 'Plastic': 0.8646092683076858}",22772,live
2025-10-29 18:17:46,Plastic,0.8593043357133865,"{'Paper': 0.0, 'Metal': 0.02796497403387734, 'Plastic': 0.8593043357133865}",23557,live
2025-10-29 18:17:46,Plastic,0.8437594145536422,"{'Paper': 0.0, 'Metal': 0.026940416508208154, 'Plastic': 0.8437594145536422}",26707,live
2025-10-29 18:17:46,Plastic,0.8514828354120254,"{'Paper': 0.0, 'Metal': 0.017340672378679433, 'Plastic': 0.8514828354120254}",22707,live
2025-10-29 18:17:46,Plastic,0.8652047634124755,"{'Paper': 0.0, 'Metal': 0.019008885864451677, 'Plastic': 0.8652047634124755}",23583,live
2025-10-29 18:17:46,Plastic,0.8542399674654007,"{'Paper': 0.0, 'Metal': 0.02943008712432985, 'Plastic': 0.8542399674654007}",22917,live
